date,Appliances,lights,T1,RH_1,T2,RH_2,T6,RH_6,T_out,RH_out,Windspeed,Visibility,Tdewpoint
2016-01-30 11:10:00,50,0,19.56666666666669,46.6633333333333,19.32333333333329,45.4,8.42666666666667,99.9,8.51666666666667,92.0,11.0,63.83333333333329,7.233333333333332
2016-01-30 11:20:00,40,0,19.6333333333333,46.8266666666667,19.39,45.4666666666667,8.5,99.9,8.53333333333333,92.0,11.0,62.66666666666669,7.26666666666667
2016-01-30 11:30:00,50,0,19.7,46.9,19.5,45.56,8.5,99.9,8.55,92.0,11.0,61.5,7.3
2016-01-30 11:40:00,180,10,19.79,46.76,19.5,45.42,8.5,99.9,8.56666666666667,92.0,11.0,60.33333333333329,7.3333333333333295
2016-01-30 11:50:00,100,10,19.79,47.033333333333296,19.5,45.29,8.599999999999998,99.9,8.58333333333333,92.0,11.0,59.16666666666669,7.366666666666669
2016-01-30 12:00:00,80,0,19.82333333333329,47.53,19.5,45.363333333333294,8.599999999999998,99.9,8.599999999999998,92.0,11.0,58.0,7.4
2016-01-30 12:10:00,200,10,19.89,47.4725,19.5,45.4,8.56666666666667,99.9,8.3,91.3333333333333,10.6666666666667,51.83333333333329,7.0
2016-01-30 12:20:00,80,10,19.89,47.83333333333329,19.5,45.3266666666667,8.42666666666667,99.9,8.0,90.6666666666667,10.3333333333333,45.66666666666669,6.6
2016-01-30 12:30:00,70,0,20.0,47.7666666666667,19.6,45.29,8.359999999999998,99.9,7.7,90.0,10.0,39.5,6.2
2016-01-30 12:40:00,80,0,20.0,47.2266666666667,19.6,45.29,8.099999999999998,99.9,7.4,89.3333333333333,9.66666666666667,33.3333333333333,5.8
2016-01-30 12:50:00,70,0,20.0,46.83333333333329,19.6,45.363333333333294,7.36333333333333,99.9,7.1,88.6666666666667,9.33333333333333,27.166666666666696,5.4
2016-01-30 13:00:00,90,0,20.0,46.5666666666667,19.6,45.29,6.89666666666667,99.9,6.8,88.0,9.0,21.0,5.0
2016-01-30 13:10:00,220,0,20.0,46.223333333333294,19.5,45.1633333333333,6.65666666666667,99.9,6.73333333333333,88.3333333333333,8.16666666666667,24.166666666666696,4.98333333333333
2016-01-30 13:20:00,430,10,20.0,46.03,19.5,45.09,6.53,99.9,6.66666666666667,88.6666666666667,7.3333333333333295,27.3333333333333,4.96666666666667
2016-01-30 13:30:00,400,0,20.0,45.7966666666667,19.5,44.723333333333294,6.46666666666667,99.9,6.6,89.0,6.5,30.5,4.95
2016-01-30 13:40:00,410,10,20.0,45.463333333333296,19.5,44.53,6.4,99.9,6.53333333333333,89.3333333333333,5.66666666666667,33.66666666666669,4.93333333333333
2016-01-30 13:50:00,420,10,19.9266666666667,45.29,19.5,44.363333333333294,6.4,99.9,6.46666666666667,89.6666666666667,4.8333333333333295,36.83333333333329,4.91666666666667
2016-01-30 14:00:00,420,0,20.0,45.1566666666667,19.5,44.24,6.46666666666667,99.9,6.4,90.0,4.0,40.0,4.9
2016-01-30 14:10:00,140,10,20.0,45.0,19.56666666666669,44.03,6.545,99.9,6.41666666666667,90.8333333333333,4.16666666666667,38.16666666666669,5.03333333333333
2016-01-30 14:20:00,130,0,20.06666666666669,45.4666666666667,19.6333333333333,43.933333333333294,6.59,99.9,6.43333333333333,91.6666666666667,4.3333333333333295,36.33333333333329,5.16666666666667
2016-01-30 14:30:00,130,0,20.1,45.29,19.76,43.933333333333294,6.59,99.9,6.45,92.5,4.5,34.5,5.3
2016-01-30 14:40:00,440,0,20.1666666666667,45.23,19.89,43.9,6.6233333333333295,99.9,6.46666666666667,93.3333333333333,4.66666666666667,32.66666666666669,5.43333333333333
2016-01-30 14:50:00,320,0,20.29,45.06,19.963333333333296,43.7666666666667,6.763333333333329,99.9,6.48333333333333,94.1666666666667,4.8333333333333295,30.8333333333333,5.56666666666667
2016-01-30 15:00:00,400,0,20.3566666666667,45.06,20.1,43.76,6.8,99.9,6.5,95.0,5.0,29.0,5.7
2016-01-30 15:10:00,230,0,20.4266666666667,45.0,20.1666666666667,43.6266666666667,6.86666666666667,99.9,6.46666666666667,92.8333333333333,5.16666666666667,30.8333333333333,5.3333333333333295
2016-01-30 15:20:00,130,10,20.575,44.8975,20.29,43.7,6.9,99.9,6.43333333333333,90.6666666666667,5.3333333333333295,32.66666666666669,4.96666666666667
2016-01-30 15:30:00,100,0,20.6666666666667,44.863333333333294,20.3566666666667,43.6266666666667,6.8333333333333295,99.9,6.4,88.5,5.5,34.5,4.6
2016-01-30 15:40:00,100,0,20.7,44.9,20.39,43.363333333333294,6.56,99.9,6.36666666666667,86.3333333333333,5.66666666666667,36.33333333333329,4.23333333333333
2016-01-30 15:50:00,110,0,20.76,44.5,20.463333333333296,43.29,6.36666666666667,99.9,6.3333333333333295,84.1666666666667,5.8333333333333295,38.16666666666669,3.86666666666667
2016-01-30 16:00:00,110,0,20.79,44.223333333333294,20.5,43.06,6.15666666666667,99.9,6.3,82.0,6.0,40.0,3.5
2016-01-30 16:10:00,120,0,20.8566666666667,44.09,20.5,42.933333333333294,6.03,99.9,6.25,81.6666666666667,6.0,40.0,3.36666666666667
2016-01-30 16:20:00,100,0,20.89,43.76,20.6,42.76,5.9,99.9,6.2,81.3333333333333,6.0,40.0,3.2333333333333294
2016-01-30 16:30:00,160,0,20.963333333333296,43.5666666666667,20.6,42.5666666666667,5.8333333333333295,99.9,6.15,81.0,6.0,40.0,3.1
2016-01-30 16:40:00,510,10,21.0,43.2966666666667,20.6,42.363333333333294,5.763333333333329,99.9,6.1,80.6666666666667,6.0,40.0,2.966666666666669
2016-01-30 16:50:00,450,0,21.0,43.03,20.6,42.1566666666667,5.6233333333333295,99.9,6.05,80.3333333333333,6.0,40.0,2.833333333333329
2016-01-30 17:00:00,670,20,21.0,43.1566666666667,20.6,42.06,5.5,99.9,6.0,80.0,6.0,40.0,2.7
2016-01-30 17:10:00,660,20,21.0,42.9566666666667,20.6,41.8975,5.33,99.9,5.9,80.0,5.8333333333333295,40.0,2.61666666666667
2016-01-30 17:20:00,630,30,21.0,43.2566666666667,20.6,41.79,5.06333333333333,99.9,5.8,80.0,5.66666666666667,40.0,2.53333333333333
2016-01-30 17:30:00,610,20,21.0,43.6633333333333,20.6,41.7,4.73,99.7,5.7,80.0,5.5,40.0,2.45
2016-01-30 17:40:00,590,20,21.1,43.8266666666667,20.6,41.7,4.463333333333329,99.29333333333328,5.6,80.0,5.3333333333333295,40.0,2.36666666666667
2016-01-30 17:50:00,260,20,21.1,43.8266666666667,20.56666666666669,41.6633333333333,4.263333333333329,99.19,5.5,80.0,5.16666666666667,40.0,2.28333333333333
2016-01-30 18:00:00,120,20,21.06666666666669,43.83333333333329,20.5,41.59,4.19,99.19,5.4,80.0,5.0,40.0,2.2
2016-01-30 18:10:00,250,30,21.0,43.5666666666667,20.5,41.56,4.19,99.43333333333328,5.25,80.5,4.66666666666667,40.0,2.15
2016-01-30 18:20:00,400,20,21.1,43.2666666666667,20.5,41.5,4.263333333333329,99.6266666666667,5.1,81.0,4.3333333333333295,40.0,2.1
2016-01-30 18:30:00,120,0,21.1666666666667,42.8,20.6333333333333,41.5,4.263333333333329,99.5266666666667,4.95,81.5,4.0,40.0,2.05
2016-01-30 18:40:00,120,30,21.245,42.645,20.76,41.433333333333294,4.06333333333333,99.26,4.8,82.0,3.6666666666666714,40.0,2.0
2016-01-30 18:50:00,190,0,21.32333333333329,42.433333333333294,20.82333333333329,41.29,3.8633333333333297,99.0266666666667,4.65,82.5,3.333333333333329,40.0,1.95
2016-01-30 19:00:00,670,10,21.39,42.893333333333295,20.963333333333296,41.29,3.73,98.76,4.5,83.0,3.0,40.0,1.9
2016-01-30 19:10:00,780,0,21.533333333333296,45.86,21.0,41.3266666666667,3.4,97.96,4.2,84.1666666666667,3.0,37.83333333333329,1.78333333333333
2016-01-30 19:20:00,620,0,21.6666666666667,56.393333333333295,21.06666666666669,41.8,3.12666666666667,97.29333333333328,3.9,85.3333333333333,3.0,35.66666666666669,1.66666666666667
2016-01-30 19:30:00,210,10,21.79,63.36,21.23,43.2333333333333,2.86333333333333,96.83,3.6,86.5,3.0,33.5,1.55
2016-01-30 19:40:00,110,0,21.79,59.6333333333333,21.29,44.6333333333333,2.73,96.83,3.3,87.6666666666667,3.0,31.3333333333333,1.43333333333333
2016-01-30 19:50:00,100,10,21.89,55.2333333333333,21.29,45.5,2.66333333333333,97.03,3.0,88.8333333333333,3.0,29.166666666666696,1.31666666666667
2016-01-30 20:00:00,90,10,21.89,53.1,21.29,45.36,2.53,97.09,2.7,90.0,3.0,27.0,1.2
2016-01-30 20:10:00,90,10,21.89,50.89,21.29,45.06,2.5,97.245,2.7333333333333294,89.5,3.16666666666667,27.3333333333333,1.16666666666667
2016-01-30 20:20:00,100,10,21.89,49.2966666666667,21.29,44.8,2.296666666666669,96.6666666666667,2.7666666666666706,89.0,3.333333333333329,27.666666666666696,1.13333333333333
2016-01-30 20:30:00,100,0,22.033333333333296,47.6966666666667,21.39,44.245,2.03,95.8666666666667,2.8,88.5,3.5,28.0,1.1
2016-01-30 20:40:00,110,0,22.1,46.6966666666667,21.4266666666667,43.723333333333294,1.8633333333333293,95.79666666666668,2.833333333333329,88.0,3.6666666666666714,28.3333333333333,1.06666666666667
2016-01-30 20:50:00,100,0,22.1333333333333,45.7666666666667,21.5,43.463333333333296,1.66333333333333,95.53,2.86666666666667,87.5,3.8333333333333295,28.666666666666696,1.03333333333333
2016-01-30 21:00:00,110,0,22.2,45.16666666666671,21.6,43.06,1.56666666666667,95.69,2.9,87.0,4.0,29.0,1.0
2016-01-30 21:10:00,100,0,22.2,44.5633333333333,21.6,42.8,1.42666666666667,95.49666666666668,2.95,86.5,4.16666666666667,29.0,0.95
2016-01-30 21:20:00,100,0,22.2,44.1566666666667,21.6,42.4666666666667,1.35666666666667,95.59,3.0,86.0,4.3333333333333295,29.0,0.9
2016-01-30 21:30:00,90,0,22.29,43.7966666666667,21.6,42.19333333333329,1.29,95.79666666666668,3.05,85.5,4.5,29.0,0.85
2016-01-30 21:40:00,90,0,22.29,43.39,21.6333333333333,42.0,1.39,96.06333333333328,3.1,85.0,4.66666666666667,29.0,0.8
2016-01-30 21:50:00,90,0,22.2,42.93,21.6333333333333,41.86,1.46333333333333,96.52333333333328,3.15,84.5,4.8333333333333295,29.0,0.75
2016-01-30 22:00:00,90,0,22.2,42.695,21.6333333333333,41.7,1.6,96.93333333333328,3.2,84.0,5.0,29.0,0.7
2016-01-30 22:10:00,70,0,22.2,42.53,21.6333333333333,41.5666666666667,1.8,97.3933333333333,3.333333333333329,84.6666666666667,5.0,28.8333333333333,0.933333333333333
2016-01-30 22:20:00,60,20,22.1,42.363333333333294,21.56666666666669,41.363333333333294,2.09666666666667,97.82333333333328,3.466666666666669,85.3333333333333,5.0,28.666666666666696,1.16666666666667
2016-01-30 22:30:00,70,0,22.1,42.29,21.5,41.03,2.3975,98.115,3.6,86.0,5.0,28.5,1.4
2016-01-30 22:40:00,50,0,22.06666666666669,42.19333333333329,21.39,40.59,2.5,98.26333333333328,3.7333333333333294,86.6666666666667,5.0,28.3333333333333,1.63333333333333
2016-01-30 22:50:00,50,0,22.0,41.933333333333294,21.32333333333329,40.6633333333333,2.73,98.53,3.86666666666667,87.3333333333333,5.0,28.166666666666696,1.86666666666667
2016-01-30 23:00:00,50,0,21.89,41.933333333333294,21.26,40.76,2.93,98.73,4.0,88.0,5.0,28.0,2.1
2016-01-30 23:10:00,50,0,21.89,42.06,21.2,40.76,3.23,98.93333333333328,4.0833333333333295,87.8333333333333,5.0,28.166666666666696,2.16666666666667
2016-01-30 23:20:00,60,0,21.79,42.03,21.1666666666667,40.933333333333294,3.36333333333333,99.06,4.16666666666667,87.6666666666667,5.0,28.3333333333333,2.2333333333333294
2016-01-30 23:30:00,40,0,21.79,42.09,21.1,41.06,3.5,99.19,4.25,87.5,5.0,28.5,2.3
2016-01-30 23:40:00,40,0,21.76,42.09,21.0,41.1266666666667,3.56,99.19,4.3333333333333295,87.3333333333333,5.0,28.666666666666696,2.36666666666667
2016-01-30 23:50:00,40,0,21.7,42.1633333333333,20.9175,41.2225,3.7,99.3,4.41666666666667,87.1666666666667,5.0,28.8333333333333,2.43333333333333
2016-01-31 00:00:00,50,0,21.6,42.09,20.82333333333329,41.23,3.76,99.3,4.5,87.0,5.0,29.0,2.5
2016-01-31 00:10:00,40,0,21.6,42.1633333333333,20.79,41.23,3.82666666666667,99.3333333333333,4.46666666666667,86.8333333333333,4.8333333333333295,30.8333333333333,2.45
2016-01-31 00:20:00,50,0,21.56666666666669,42.2,20.73,41.363333333333294,3.9,99.4,4.43333333333333,86.6666666666667,4.66666666666667,32.66666666666669,2.4
2016-01-31 00:30:00,50,0,21.5,42.2,20.6666666666667,41.363333333333294,3.9,99.4,4.4,86.5,4.5,34.5,2.35
2016-01-31 00:40:00,50,0,21.463333333333296,42.1633333333333,20.6,41.29,3.9,99.3333333333333,4.36666666666667,86.3333333333333,4.3333333333333295,36.33333333333329,2.3
2016-01-31 00:50:00,40,0,21.39,42.1633333333333,20.56666666666669,41.3266666666667,4.0,99.3,4.3333333333333295,86.1666666666667,4.16666666666667,38.16666666666669,2.25
2016-01-31 01:00:00,50,0,21.3566666666667,42.2,20.5,41.4,4.0,99.3666666666667,4.3,86.0,4.0,40.0,2.2
2016-01-31 01:10:00,40,0,21.29,42.2,20.463333333333296,41.4,4.0,99.3333333333333,4.18333333333333,86.8333333333333,4.0,40.0,2.2
2016-01-31 01:20:00,30,0,21.245,42.145,20.39,41.4,4.045,99.425,4.06666666666667,87.6666666666667,4.0,40.0,2.2
2016-01-31 01:30:00,30,0,21.2,42.09,20.29,41.5,4.0,99.3,3.95,88.5,4.0,40.0,2.2
2016-01-31 01:40:00,30,0,21.1333333333333,42.03,20.29,41.5,3.8633333333333297,99.1266666666667,3.8333333333333295,89.3333333333333,4.0,40.0,2.2
2016-01-31 01:50:00,30,0,21.1,42.0,20.2,41.433333333333294,3.73,99.0,3.716666666666669,90.1666666666667,4.0,40.0,2.2
2016-01-31 02:00:00,50,0,21.1,42.0,20.2,41.5,3.466666666666669,98.69,3.6,91.0,4.0,40.0,2.2
2016-01-31 02:10:00,50,0,21.0,41.9,20.1666666666667,41.53,3.32666666666667,98.49666666666668,3.6666666666666714,91.0,4.0,40.0,2.2666666666666706
2016-01-31 02:20:00,40,0,21.0,41.9,20.1,41.59,3.06,97.8666666666667,3.7333333333333294,91.0,4.0,40.0,2.333333333333329
2016-01-31 02:30:00,40,0,20.9266666666667,41.9,20.0,41.59,2.93333333333333,97.8,3.8,91.0,4.0,40.0,2.4
2016-01-31 02:40:00,50,0,20.9266666666667,41.9666666666667,20.0,41.59,3.066666666666669,98.32333333333328,3.86666666666667,91.0,4.0,40.0,2.466666666666669
2016-01-31 02:50:00,40,0,20.89,42.0,20.0,41.7,3.333333333333329,98.73,3.9333333333333296,91.0,4.0,40.0,2.53333333333333
2016-01-31 03:00:00,60,0,20.82333333333329,41.933333333333294,19.9175,41.7,3.5,98.93333333333328,4.0,91.0,4.0,40.0,2.6
2016-01-31 03:10:00,50,0,20.79,42.0,19.89,41.7,3.56,99.0,4.06666666666667,90.8333333333333,4.0,40.0,2.65
2016-01-31 03:20:00,40,0,20.79,42.06,19.79,41.6266666666667,3.6266666666666714,99.06333333333328,4.133333333333329,90.6666666666667,4.0,40.0,2.7
2016-01-31 03:30:00,50,0,20.7,42.09,19.79,41.76,3.7,99.19,4.2,90.5,4.0,40.0,2.75
2016-01-31 03:40:00,40,0,20.7,42.1633333333333,19.76,41.79,3.79,99.19,4.26666666666667,90.3333333333333,4.0,40.0,2.8
2016-01-31 03:50:00,40,0,20.7,42.2,19.7,41.79,3.8633333333333297,99.26333333333328,4.3333333333333295,90.1666666666667,4.0,40.0,2.85
2016-01-31 04:00:00,50,0,20.6333333333333,42.1266666666667,19.7,41.79,4.0,99.4,4.4,90.0,4.0,40.0,2.9
2016-01-31 04:10:00,30,0,20.6,42.2,19.6333333333333,41.79,3.8633333333333297,99.23,4.4,90.1666666666667,4.0,40.0,2.91666666666667
2016-01-31 04:20:00,30,0,20.6,42.2,19.6,41.79,3.79,99.09,4.4,90.3333333333333,4.0,40.0,2.93333333333333
2016-01-31 04:30:00,30,0,20.5,42.245,19.6,41.79,3.79,99.12333333333328,4.4,90.5,4.0,40.0,2.95
2016-01-31 04:40:00,30,0,20.5,42.29,19.5,41.8266666666667,3.79,99.19,4.4,90.6666666666667,4.0,40.0,2.966666666666669
2016-01-31 04:50:00,50,0,20.5,42.29,19.5,41.9666666666667,3.9,99.3333333333333,4.4,90.8333333333333,4.0,40.0,2.9833333333333294
2016-01-31 05:00:00,40,0,20.39,42.29,19.5,41.933333333333294,3.966666666666669,99.4,4.4,91.0,4.0,40.0,3.0
2016-01-31 05:10:00,40,0,20.39,42.29,19.5,42.0,4.03,99.43333333333328,4.35,91.5,4.0,37.66666666666669,3.03333333333333
2016-01-31 05:20:00,50,0,20.39,42.3266666666667,19.39,42.0,4.03,99.43333333333328,4.3,92.0,4.0,35.3333333333333,3.06666666666667
2016-01-31 05:30:00,50,0,20.32333333333329,42.4,19.39,42.0,3.93,99.26333333333328,4.25,92.5,4.0,33.0,3.1
2016-01-31 05:40:00,40,0,20.29,42.4,19.39,42.0,3.73,99.12333333333328,4.2,93.0,4.0,30.666666666666696,3.13333333333333
2016-01-31 05:50:00,60,0,20.29,42.4666666666667,19.32333333333329,42.0,3.6633333333333296,99.06,4.15,93.5,4.0,28.3333333333333,3.16666666666667
2016-01-31 06:00:00,40,0,20.29,42.5,19.29,42.09,3.53,99.0,4.1,94.0,4.0,26.0,3.2
2016-01-31 06:10:00,50,0,20.23,42.433333333333294,19.29,42.1175,3.466666666666669,98.8666666666667,4.133333333333329,94.1666666666667,4.0,25.666666666666696,3.2666666666666706
2016-01-31 06:20:00,40,0,20.2,42.5,19.23,42.1266666666667,3.4,98.8666666666667,4.16666666666667,94.3333333333333,4.0,25.3333333333333,3.333333333333329
2016-01-31 06:30:00,40,0,20.2,42.6333333333333,19.2,42.1266666666667,3.53,99.06333333333328,4.2,94.5,4.0,25.0,3.4
2016-01-31 06:40:00,50,0,20.2,42.7,19.2,42.2,3.6633333333333296,99.26333333333328,4.23333333333333,94.6666666666667,4.0,24.666666666666696,3.466666666666669
2016-01-31 06:50:00,40,0,20.1333333333333,42.7,19.2,42.23,3.745,99.245,4.26666666666667,94.8333333333333,4.0,24.3333333333333,3.53333333333333
2016-01-31 07:00:00,40,0,20.1,42.7,19.2,42.29,3.79,99.3,4.3,95.0,4.0,24.0,3.6
2016-01-31 07:10:00,40,0,20.1,42.76,19.2,42.29,3.8633333333333297,99.3666666666667,4.383333333333329,94.8333333333333,4.0,24.5,3.65
2016-01-31 07:20:00,30,0,20.033333333333296,42.73,19.1333333333333,42.29,4.0,99.4,4.46666666666667,94.6666666666667,4.0,25.0,3.7
2016-01-31 07:30:00,20,0,20.033333333333296,42.73,19.1,42.4,4.06,99.46666666666668,4.55,94.5,4.0,25.5,3.75
2016-01-31 07:40:00,40,0,20.0,42.7,19.1,42.4666666666667,4.1233333333333295,99.56,4.633333333333329,94.3333333333333,4.0,26.0,3.8
2016-01-31 07:50:00,40,10,20.0,42.7675,19.1,42.5,4.19,99.5,4.71666666666667,94.1666666666667,4.0,26.5,3.85
2016-01-31 08:00:00,190,10,20.0,42.79,19.1,42.5,4.3,99.69,4.8,94.0,4.0,27.0,3.9
2016-01-31 08:10:00,150,40,19.963333333333296,42.863333333333294,19.0,42.4666666666667,4.36666666666667,99.69,4.8333333333333295,93.6666666666667,4.0,29.166666666666696,3.8833333333333298
2016-01-31 08:20:00,350,40,19.89,42.93,19.0,42.4,4.5,99.8,4.86666666666667,93.3333333333333,4.0,31.3333333333333,3.86666666666667
2016-01-31 08:30:00,70,10,19.9266666666667,42.86,19.0,42.29,4.56,99.8,4.9,93.0,4.0,33.5,3.85
2016-01-31 08:40:00,90,10,20.0,43.0,19.06666666666669,42.363333333333294,4.6233333333333295,99.8333333333333,4.93333333333333,92.6666666666667,4.0,35.66666666666669,3.8333333333333295
2016-01-31 08:50:00,80,10,20.033333333333296,43.433333333333294,19.1333333333333,42.4,4.763333333333329,99.9,4.96666666666667,92.3333333333333,4.0,37.83333333333329,3.8166666666666704
2016-01-31 09:00:00,60,20,20.1,43.56,19.2,42.3266666666667,4.93333333333333,99.9,5.0,92.0,4.0,40.0,3.8
2016-01-31 09:10:00,50,10,20.1333333333333,43.53,19.32333333333329,42.363333333333294,5.06,99.9,5.0833333333333295,92.1666666666667,4.16666666666667,38.0,3.9
2016-01-31 09:20:00,360,30,20.2,43.53,19.4725,42.195,5.1233333333333295,99.9,5.16666666666667,92.3333333333333,4.3333333333333295,36.0,4.0
2016-01-31 09:30:00,440,40,20.29,43.19333333333329,19.56666666666669,41.963333333333296,5.19,99.9,5.25,92.5,4.5,34.0,4.1
2016-01-31 09:40:00,440,30,20.3566666666667,42.933333333333294,19.73,41.863333333333294,5.3,99.9,5.3333333333333295,92.6666666666667,4.66666666666667,32.0,4.2
2016-01-31 09:50:00,450,30,20.5,42.6633333333333,19.79,41.6566666666667,5.43333333333333,99.9,5.41666666666667,92.8333333333333,4.8333333333333295,30.0,4.3
2016-01-31 10:00:00,440,30,20.5,42.59,19.89,41.6333333333333,5.56,99.9,5.5,93.0,5.0,28.0,4.4
2016-01-31 10:10:00,140,30,20.5,42.56,19.963333333333296,41.5,5.69,99.9,5.5833333333333295,93.0,5.0,30.0,4.48333333333333
2016-01-31 10:20:00,190,30,20.56666666666669,42.5,20.033333333333296,41.4,5.83,99.9,5.66666666666667,93.0,5.0,32.0,4.56666666666667
2016-01-31 10:30:00,450,10,20.6,42.5,20.033333333333296,41.3266666666667,6.1233333333333295,99.9,5.75,93.0,5.0,34.0,4.65
2016-01-31 10:40:00,360,10,20.6666666666667,42.6333333333333,20.1333333333333,41.363333333333294,6.33,99.9,5.8333333333333295,93.0,5.0,36.0,4.73333333333333
2016-01-31 10:50:00,110,10,20.73,42.56,20.2,41.29,6.53,99.9,5.91666666666667,93.0,5.0,38.0,4.81666666666667
2016-01-31 11:00:00,70,10,20.815,42.3425,20.23,41.2,6.59,99.9,6.0,93.0,5.0,40.0,4.9
2016-01-31 11:10:00,130,10,20.963333333333296,42.23,20.3566666666667,41.1266666666667,6.72666666666667,99.9,6.1,92.8333333333333,5.0,40.0,4.98333333333333
2016-01-31 11:20:00,70,10,21.033333333333296,41.9666666666667,20.5,40.99,6.86666666666667,99.9,6.2,92.6666666666667,5.0,40.0,5.06666666666667
2016-01-31 11:30:00,60,10,21.1666666666667,41.69333333333329,20.5,40.6566666666667,7.06333333333333,99.9,6.3,92.5,5.0,40.0,5.15
2016-01-31 11:40:00,140,10,21.23,41.4,20.6,40.4666666666667,7.19,99.9,6.4,92.3333333333333,5.0,40.0,5.23333333333333
2016-01-31 11:50:00,130,10,21.29,41.3266666666667,20.6666666666667,40.4666666666667,7.3,99.9,6.5,92.1666666666667,5.0,40.0,5.31666666666667
2016-01-31 12:00:00,210,20,21.29,41.033333333333296,20.6333333333333,39.8966666666667,7.43333333333333,99.9,6.6,92.0,5.0,40.0,5.4
2016-01-31 12:10:00,530,30,21.23,40.4266666666667,20.36,39.363333333333294,7.5,99.9,6.66666666666667,92.5,5.16666666666667,40.66666666666669,5.55
2016-01-31 12:20:00,410,40,21.29,40.29,20.4266666666667,39.5666666666667,7.5,99.9,6.73333333333333,93.0,5.3333333333333295,41.33333333333329,5.7
2016-01-31 12:30:00,480,30,21.29,40.29,20.56666666666669,39.6266666666667,7.545,99.9,6.8,93.5,5.5,42.0,5.85
2016-01-31 12:40:00,410,40,21.32333333333329,40.4,20.65,39.745,7.6233333333333295,99.9,6.86666666666667,94.0,5.66666666666667,42.66666666666669,6.0
2016-01-31 12:50:00,320,30,21.463333333333296,40.6,20.73,39.9,7.69,99.9,6.93333333333333,94.5,5.8333333333333295,43.33333333333329,6.15
2016-01-31 13:00:00,310,30,21.6,40.7,20.8566666666667,40.0266666666667,7.6233333333333295,99.9,7.0,95.0,6.0,44.0,6.3
2016-01-31 13:10:00,290,10,21.6666666666667,40.7,20.89,39.79,7.69,99.9,7.06666666666667,95.0,6.0,46.33333333333329,6.36666666666667
2016-01-31 13:20:00,220,10,21.73,40.59,20.963333333333296,39.79,7.866666666666669,99.9,7.133333333333329,95.0,6.0,48.66666666666669,6.43333333333333
2016-01-31 13:30:00,130,10,21.79,40.6633333333333,21.06666666666669,39.8266666666667,8.0,99.9,7.2,95.0,6.0,51.0,6.5
2016-01-31 13:40:00,130,10,21.89,40.8266666666667,21.2,39.9,8.0,99.9,7.26666666666667,95.0,6.0,53.33333333333329,6.56666666666667
2016-01-31 13:50:00,130,20,21.89,40.9666666666667,21.32333333333329,39.9666666666667,8.0,99.9,7.3333333333333295,95.0,6.0,55.66666666666669,6.633333333333329
2016-01-31 14:00:00,130,20,21.9266666666667,40.9666666666667,21.39,39.9,7.93333333333333,99.9,7.4,95.0,6.0,58.0,6.7
2016-01-31 14:10:00,120,20,22.0,40.9,21.5,39.79,8.06666666666667,99.9,7.43333333333333,95.3333333333333,6.16666666666667,55.16666666666669,6.76666666666667
2016-01-31 14:20:00,90,10,22.1,40.95,21.56666666666669,39.79,8.13,99.9,7.46666666666667,95.6666666666667,6.3333333333333295,52.33333333333329,6.8333333333333295
2016-01-31 14:30:00,90,0,22.06666666666669,40.76333333333329,21.53,39.463333333333296,8.13,99.9,7.5,96.0,6.5,49.5,6.9
2016-01-31 14:40:00,80,10,21.9266666666667,40.43,21.13,38.863333333333294,8.099999999999998,99.9,7.53333333333333,96.3333333333333,6.66666666666667,46.66666666666669,6.96666666666667
2016-01-31 14:50:00,80,0,21.82333333333329,40.86,21.033333333333296,39.6333333333333,8.03333333333333,99.9,7.56666666666667,96.6666666666667,6.8333333333333295,43.83333333333329,7.03333333333333
2016-01-31 15:00:00,90,0,21.89,41.1333333333333,21.22666666666669,40.16,8.099999999999998,99.9,7.599999999999999,97.0,7.0,41.0,7.1
2016-01-31 15:10:00,170,10,22.0,41.433333333333294,21.39,40.5666666666667,8.099999999999998,99.9,7.68333333333333,97.0,7.0,39.33333333333329,7.2
2016-01-31 15:20:00,90,0,22.06666666666669,41.893333333333295,21.463333333333296,40.83333333333329,8.099999999999998,99.9,7.76666666666667,97.0,7.0,37.66666666666669,7.3
2016-01-31 15:30:00,110,10,22.1,42.06,21.6,40.9,8.099999999999998,99.9,7.849999999999999,97.0,7.0,36.0,7.4
2016-01-31 15:40:00,90,0,22.1,42.0,21.6,40.8266666666667,8.099999999999998,99.9,7.93333333333333,97.0,7.0,34.3333333333333,7.5
2016-01-31 15:50:00,140,0,22.1,42.03,21.6,40.845,8.189999999999998,99.9,8.01666666666667,97.0,7.0,32.66666666666669,7.599999999999999
2016-01-31 16:00:00,160,20,22.1,42.1633333333333,21.7,41.03,8.26333333333333,99.9,8.099999999999998,97.0,7.0,31.0,7.7
2016-01-31 16:10:00,100,10,22.1666666666667,42.4966666666667,21.7,41.6966666666667,8.33,99.9,8.26666666666667,97.0,7.0,29.3333333333333,7.849999999999999
2016-01-31 16:20:00,110,10,22.1666666666667,43.63,21.6666666666667,42.1566666666667,8.46333333333333,99.9,8.43333333333333,97.0,7.0,27.666666666666696,8.0
2016-01-31 16:30:00,180,0,22.2,44.23,21.6,42.43,8.63,99.9,8.599999999999998,97.0,7.0,26.0,8.15
2016-01-31 16:40:00,400,10,22.2,44.1566666666667,21.6,42.59,8.76333333333333,99.9,8.76666666666667,97.0,7.0,24.3333333333333,8.3
